Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,7.374124050140381,7.374124050140381,7.2912678718566895,7.2912678718566895,1.5417107343673706,407940
1962-01-03,7.2912678718566895,7.3550028800964355,7.2912678718566895,7.3550028800964355,1.5551867485046387,305955
1962-01-04,7.3550028800964355,7.3550028800964355,7.2785210609436035,7.281707763671875,1.5396887063980103,274575
1962-01-05,7.272148132324219,7.272148132324219,7.125557899475098,7.138305187225342,1.5093673467636108,384405
1962-01-08,7.131930828094482,7.131930828094482,6.9471001625061035,7.00446081161499,1.4810657501220703,572685
1962-01-09,7.0363287925720215,7.176546096801758,7.0363287925720215,7.087316989898682,1.498585820198059,517770
1962-01-10,7.100063800811768,7.131930828094482,7.100063800811768,7.100063800811768,1.501280426979065,313800
1962-01-11,7.1191840171813965,7.176546096801758,7.1191840171813965,7.176546096801758,1.517453670501709,337335
1962-01-12,7.189292907714844,7.2402801513671875,7.189292907714844,7.189292907714844,1.5201488733291626,462855
1962-01-15,7.214786052703857,7.237093925476074,7.214786052703857,7.221159934997559,1.5268865823745728,266730
1962-01-16,7.214786052703857,7.214786052703857,7.144678115844727,7.144678115844727,1.5107157230377197,266730
1962-01-17,7.112811088562012,7.112811088562012,7.01083517074585,7.02995491027832,1.4864578247070312,439320
1962-01-18,7.049076080322266,7.1191840171813965,7.049076080322266,7.049076080322266,1.4905002117156982,392250
1962-01-19,7.049076080322266,7.068195819854736,6.972593784332275,7.05544900894165,1.491847276687622,423630
1962-01-22,7.05544900894165,7.125557899475098,7.0363287925720215,7.0427021980285645,1.4891515970230103,290265
1962-01-23,7.039515972137451,7.049076080322266,6.9598469734191895,6.972593784332275,1.4743280410766602,392250
1962-01-24,6.972593784332275,7.01083517074585,6.937540054321289,7.01083517074585,1.482413411140442,431475
1962-01-25,7.01083517074585,7.068195819854736,6.921606063842773,6.934352874755859,1.4662426710128784,337335
1962-01-26,6.934352874755859,6.9598469734191895,6.896111965179443,6.899299144744873,1.4588297605514526,258885
1962-01-29,6.899299144744873,6.9471001625061035,6.781389236450195,6.781389236450195,1.4338996410369873,611910
1962-01-30,6.781389236450195,6.819630146026611,6.695346832275391,6.695346832275391,1.4157050848007202,776655
1962-01-31,6.762269020080566,6.908858776092529,6.762269020080566,6.908858776092529,1.4608510732650757,800190
1962-02-01,6.978967189788818,7.087316989898682,6.978967189788818,7.068195819854736,1.4945420026779175,674670
1962-02-02,7.068195819854736,7.112811088562012,7.0363287925720215,7.112811088562012,1.5039763450622559,533460
1962-02-05,7.112811088562012,7.112811088562012,6.9853410720825195,7.0235819816589355,1.4851086139678955,329490
1962-02-06,7.0235819816589355,7.0363287925720215,6.9980878829956055,7.02995491027832,1.4866594076156616,274575
1962-02-07,7.0363287925720215,7.074570178985596,7.0363287925720215,7.0363287925720215,1.4880073070526123,266730
1962-02-08,7.0363287925720215,7.074570178985596,7.0363287925720215,7.0427021980285645,1.4893548488616943,23535
1962-02-09,7.0427021980285645,7.093689918518066,7.01083517074585,7.093689918518066,1.5001376867294312,455010
1962-02-12,7.093689918518066,7.151051998138428,7.087316989898682,7.100063800811768,1.5014861822128296,298110
1962-02-13,7.100063800811768,7.1064372062683105,6.9853410720825195,6.9853410720825195,1.4772248268127441,274575
1962-02-14,6.9853410720825195,7.01083517074585,6.9598469734191895,6.972593784332275,1.474529504776001,219660
1962-02-15,6.972593784332275,6.972593784332275,6.940727233886719,6.9471001625061035,1.4691379070281982,243195
1962-02-16,6.9471001625061035,6.972593784332275,6.940727233886719,6.940727233886719,1.4677908420562744,235350
1962-02-19,6.940727233886719,6.972593784332275,6.857871055603027,6.870617866516113,1.4529633522033691,298110
1962-02-20,6.873805046081543,6.908858776092529,6.873805046081543,6.873805046081543,1.4536380767822266,305955
1962-02-21,6.873805046081543,6.921606063842773,6.822816848754883,6.822816848754883,1.442854642868042,384405
1962-02-23,6.832376956939697,6.857871055603027,6.832376956939697,6.845123767852783,1.4475712776184082,305955
1962-02-26,6.845123767852783,6.851498126983643,6.806882858276367,6.819630146026611,1.4421806335449219,313800
1962-02-27,6.819630146026611,6.876992225646973,6.781389236450195,6.832376956939697,1.4448771476745605,368715
1962-02-28,6.832376956939697,6.845123767852783,6.794136047363281,6.845123767852783,1.4475712776184082,282420
1962-03-01,6.870617866516113,6.927979946136475,6.870617866516113,6.927979946136475,1.4650942087173462,298110
1962-03-02,6.9853410720825195,7.0235819816589355,6.9853410720825195,6.9853410720825195,1.4772248268127441,258885
1962-03-05,6.9853410720825195,6.9853410720825195,6.934352874755859,6.9598469734191895,1.471833348274231,376560
1962-03-06,6.9598469734191895,6.991714000701904,6.9471001625061035,6.966220855712891,1.4731807708740234,196125
1962-03-07,6.966220855712891,6.988527774810791,6.9471001625061035,6.988527774810791,1.477898359298706,133365
1962-03-08,6.988527774810791,7.00446081161499,6.9471001625061035,7.00446081161499,1.4812670946121216,196125
